9,100,9,-120,9.5,100,9.5,-120,9,-130,9,110,9.5,-100,9.5,-110,9.5,100,9.5,-120,9.5,100,9.5,-120,9.5,-105,9.5,-115,67,33,69,31,1
9,-110,9,-110,9,-115,9,-105,9,-120,9,100,9,-115,9,104,9,-115,9,-105,9,-119,9,-101,9,-110,9,-110,64,36,61,39,1
8.5,-110,8.5,-110,8.5,-115,8.5,-105,8.5,-115,8.5,-105,8.5,-115,8.5,104,8.5,-115,8.5,-105,8.5,-110,8.5,-110,8.5,-115,8.5,-105,65,35,46,54,0
9,-115,9,-105,10,100,10,-120,9.5,-125,9.5,105,10,-105,10,-105,10,-110,10,-110,10,-102,10,-118,10,-105,10,-115,67,33,65,35,0
11.5,-115,11.5,-105,12,100,12,-120,12,102,12,-122,11.5,-107,11.5,-103,12,100,12,-120,12,105,12,-125,12,100,12,-120,72,28,68,32,1
9,-120,9,100,9.5,104,9.5,-115,9,-140,9,120,9.5,102,9.5,-113,9.5,-115,9.5,-105,9.5,-110,9.5,-110,9.5,-105,9.5,-115,85,15,71,29,0
9,-110,9,-110,9.5,-110,9.5,-110,9.5,-105,9.5,-115,9.5,-100,9.5,-110,9.5,-115,9.5,-105,9.5,-115,9.5,-105,9.5,-110,9.5,-110,76,24,63,37,0
7.5,-110,7.5,-110,6.5,-119,6.5,108,7,105,7,-125,6.5,-119,6.5,108,7,105,7,-125,6.5,-115,6.5,-105,6.5,-120,6.5,100,59,41,31,69,1
10,-110,10,-110,10.5,-105,10.5,-115,10.5,-108,10.5,-112,10.5,-101,10.5,-109,10.5,-110,10.5,-110,10.5,-105,10.5,-115,10.5,-105,10.5,-115,79,21,60,40,0
9.5,-110,9.5,-110,9.5,-120,9.5,100,10,-105,10,-115,9.5,-114,9.5,103,10,-110,10,-110,10,-107,10,-112,9.5,-115,9.5,-105,80,20,82,18,1
10,-110,10,-110,11,-105,11,-115,10.5,-131,10.5,111,11,105,11,-115,11,-110,11,-110,11,-105,11,-115,11,-105,11,-115,69,31,83,17,1
9.5,-110,9.5,-110,10,100,10,-120,10,-102,10,-118,10,103,10,-114,10,-105,10,-115,10,100,10,-120,10,100,10,-120,66,34,65,35,1
8,100,8,-120,9,-105,9,-115,9,-105,9,-115,9,-100,9,-110,9,-110,9,-110,9,-105,9,-115,9,-105,9,-115,67,33,56,44,0
8,-110,8,-110,8,-115,8,-105,8,-115,8,-105,8,-103,8,-108,8,-115,8,-105,8,-115,8,-105,8,-110,8,-110,79,21,62,38,1
8.5,-110,8.5,-110,9,-120,9,100,9.5,101,9.5,-121,9.5,104,9.5,-115,9,-120,9,100,9,-120,9,100,9.5,100,9.5,-120,74,26,54,46,1
9,-120,9,100,9,-106,9,-114,9,-107,9,-113,9,102,9,-113,9,-115,9,-105,9,-106,9,-114,9,-110,9,-110,84,16,73,27,2
8,100,8,-120,8.5,-110,8.5,-110,8.5,-109,8.5,-111,8.5,-105,8.5,-105,8.5,-105,8.5,-115,8.5,-108,8.5,-111,8.5,-110,8.5,-110,30,70,33,67,0
9,-130,9,110,10,-110,10,-110,10,-117,10,-103,10,-105,10,-105,10,-110,10,-110,10,-112,10,-108,10,-110,10,-110,67,33,36,64,0
9,-110,9,-110,9.5,-105,9.5,-115,9.5,-108,9.5,-112,9.5,-105,9.5,-105,9.5,-110,9.5,-110,9.5,-105,9.5,-115,9.5,-110,9.5,-110,42,58,48,52,0
8.5,-110,8.5,-110,9,115,9,-135,8.5,-125,8.5,105,9,104,9,-115,9,-105,9,-115,9,-105,9,-115,9,100,9,-120,71,29,73,27,0
8,100,8,-120,8,-115,8,-105,8,-115,8,-105,8,-111,8,100,8,-115,8,-105,8,-120,8,100,8,-115,8,-105,49,51,38,62,1
10.5,100,10.5,-111,9.5,-110,9.5,-110,9.5,-113,9.5,-107,9.5,-102,9.5,-108,9.5,-115,9.5,-105,9.5,-110,9.5,-110,9.5,-110,9.5,-110,74,26,73,27,1
11,-110,11,-110,11.5,-101,11.5,-109,11.5,-113,11.5,-107,11.5,-101,11.5,-109,12,100,12,-120,11.5,-110,11.5,-110,11.5,-105,11.5,-115,74,26,78,22,1
8.5,-110,8.5,-110,8.5,100,8.5,-120,8.5,-105,8.5,-115,8.5,-100,8.5,-110,8.5,105,8.5,-125,8,-120,8,100,8.5,100,8.5,-120,59,41,58,42,0
8,-120,8,100,8.5,100,8.5,-120,8.5,-110,8.5,-110,8.5,-106,8.5,-104,8.5,-105,8.5,-115,8.5,-107,8.5,-112,8.5,-110,8.5,-110,52,48,44,56,1
8,-110,8,-110,7.5,-110,7.5,-110,7.5,-117,7.5,-103,7.5,-115,7.5,104,7.5,-110,7.5,-110,7.5,-117,7.5,-103,7.5,-115,7.5,-105,56,44,52,48,0
8.5,-111,8.5,101,8.5,102,8.5,-122,8,-121,8,101,8.5,103,8.5,-113,8.5,100,8.5,-120,8.5,102,8.5,-122,8,-115,8,-105,53,47,51,49,1
8.5,-110,8.5,-110,9,-120,9,100,9.5,-101,9.5,-119,9.5,103,9.5,-113,9,-120,9,100,9,-120,9,100,9.5,100,9.5,-120,75,25,77,23,1
8.5,-114,8.5,103,8.5,-129,8.5,107,9,-109,9,-111,9,-102,9,-108,9,-105,9,-115,8.5,-129,8.5,107,9,-105,9,-115,42,58,52,48,1
8.5,-110,8.5,-110,8,-115,8,105,8.5,-101,8.5,-119,8,-115,8,105,8.5,100,8.5,-120,8,-115,8,-105,8,-115,8,-105,54,46,35,65,0
9,-101,9,-119,9,-100,9,-120,9,100,9,-120,9,103,9,-114,9,-105,9,-115,9,-103,9,-116,9,100,9,-120,53,47,53,47,1
9.5,-110,9.5,-110,10,-115,10,-105,10,-115,10,-105,10,-108,10,-102,10,-115,10,-105,10,-110,10,-110,10,-115,10,-105,56,44,33,67,0
9,-120,9,100,9.5,100,9.5,-120,9.5,103,9.5,-123,9.5,-101,9.5,-109,9.5,100,9.5,-120,9,-125,9,105,9,-120,9,100,55,45,40,60,1
8,100,8,-120,7.5,100,7.5,-120,7.5,-103,7.5,-117,7.5,107,7.5,-118,7.5,-105,7.5,-115,7.5,101,7.5,-120,7.5,100,7.5,-120,66,34,39,61,1
11.5,-110,11.5,-110,12,-105,12,-115,12,-103,12,-117,11.5,-113,11.5,103,12,-110,12,-110,12,-110,12,-110,12,-105,12,-115,78,22,66,34,1
7.5,-110,7.5,-110,7,107,7,-118,7,105,7,-125,7,107,7,-118,7,-105,7,-115,7,100,7,-120,7,-105,7,-115,74,26,46,54,1
9,-120,9,100,9,100,9,-120,8.5,-130,8.5,110,9,-100,9,-110,8.5,-125,8.5,105,8.5,-120,8.5,100,9,100,9,-120,75,25,64,36,1
9,-120,9,100,9.5,115,9.5,-135,9.5,102,9.5,-122,9,-114,9,104,9.5,-110,9.5,-110,9,-115,9,-105,9,-120,9,100,69,31,57,43,0
8.5,-110,8.5,-110,9,108,9,-119,9,101,9,-121,9,108,9,-119,9,-105,9,-115,9,-102,9,-117,8.5,-120,8.5,100,59,41,52,48,0
7.5,-110,7.5,-110,8,-120,8,100,8,-122,8,102,8.5,104,8.5,-114,8,-115,8,-105,8,-119,8,-101,8.5,-105,8.5,-115,55,45,56,44,0
9.5,-110,9.5,-110,9.5,105,9.5,-125,9.5,-101,9.5,-119,9.5,104,9.5,-114,9,-120,9,100,9,-120,9,100,9.5,100,9.5,-120,73,27,51,49,0
10,-105,10,-115,10,-105,10,-115,10,-106,10,-114,10,101,10,-111,10,-105,10,-115,10,-101,10,-118,10,-105,10,-115,69,31,77,23,0
8.5,-105,8.5,-115,8,-110,8,-100,8,-119,8,-101,8,-110,8,-100,8,-115,8,-105,8,-119,8,-101,8,-115,8,-105,61,39,41,59,1
9,-110,9,-110,9.5,100,9.5,-120,9.5,100,9.5,-120,9.5,101,9.5,-112,9,-120,9,100,9,-125,9,105,9.5,-105,9.5,-115,67,33,61,39,1
8.5,100,8.5,-120,8,102,8,-113,8,-103,8,-117,8,102,8,-113,8,-110,8,-110,8,-105,8,-115,8,-105,8,-115,47,53,45,55,1
10,-110,10,-110,10,-115,10,-105,10,-111,10,-109,10,-106,10,-104,10,-120,10,100,10,-115,10,-105,10,-110,10,-110,68,32,80,20,0
9.5,-105,9.5,-115,10.5,-115,10.5,-105,10.5,-115,10.5,-105,10.5,-108,10.5,-102,10.5,-120,10.5,100,10.5,-119,10.5,-102,10.5,-110,10.5,-110,62,38,72,28,1
9.5,100,9.5,-120,9,-110,9,-110,9,-105,9,-115,9,-103,9,-107,9,-110,9,-110,9,-101,9,-119,9,-110,9,-110,62,38,41,59,1
8.5,-110,8.5,-110,8.5,-105,8.5,-115,8.5,-105,8.5,-115,8.5,-104,8.5,-106,8.5,-105,8.5,-115,8.5,-101,8.5,-119,8.5,-105,8.5,-115,41,59,47,53,1
10,-110,10,-110,9.5,105,9.5,-125,9,-125,9,105,9,-116,9,106,9.5,-105,9.5,-115,9,-120,9,100,9,-120,9,100,71,29,59,41,0
7,100,7,-120,6.5,-125,6.5,105,6.5,-128,6.5,108,7,111,7,-122,6.5,-120,6.5,100,6.5,-120,6.5,100,7,105,7,-125,59,41,44,56,1
9,-115,9,-105,9.5,-110,9.5,-110,9.5,-115,9.5,-105,9.5,-106,9.5,-104,9.5,-110,9.5,-110,9.5,-117,9.5,-103,9.5,-115,9.5,-105,67,33,72,28,0
9.5,-110,9.5,-110,9.5,-105,9.5,-115,9.5,-104,9.5,-116,9.5,103,9.5,-113,9.5,-110,9.5,-110,9.5,100,9.5,-121,9.5,-105,9.5,-115,77,23,66,34,0
9,-110,9,-110,9.5,105,9.5,-125,9,-127,9,107,9,-117,9,106,9.5,100,9.5,-120,9,-115,9,-105,9,-120,9,100,47,53,28,72,0
9.5,-110,9.5,-110,10,-112,10,-108,10,-116,10,-104,10,-106,10,-104,10,-110,10,-110,10,-112,10,-108,10,-115,10,-105,50,50,73,27,1
9.5,-110,9.5,-110,10.5,-105,10.5,-115,10.5,-107,10.5,-113,10.5,-105,10.5,-105,10.5,-110,10.5,-110,10.5,-115,10.5,-105,10.5,-105,10.5,-115,62,38,83,17,0
9,-101,9,-119,9,105,9,-125,9,-103,9,-117,9,102,9,-113,9,100,9,-120,9,100,9,-120,9,100,9,-120,52,48,54,46,0
8.5,-110,8.5,-110,8.5,-105,8.5,-115,8.5,-113,8.5,-107,8.5,-105,8.5,-105,8.5,-110,8.5,-110,8.5,100,8.5,-121,8.5,-105,8.5,-115,69,31,53,47,0
9.5,-110,9.5,-110,9,-110,9,-110,9,-103,9,-117,9,105,9,-115,9,-110,9,-110,9,-110,9,-110,9,-110,9,-110,59,41,65,35,1
8,-101,8,-119,7.5,-110,7.5,-110,7.5,-105,7.5,-115,7.5,-102,7.5,-108,7.5,-110,7.5,-110,7.5,-105,7.5,-115,7.5,-115,7.5,-105,59,41,41,59,1
8.5,-110,8.5,-110,9,-110,9,-110,9,-112,9,-108,9,-107,9,-103,9,-115,9,-105,9,-113,9,-107,9,-110,9,-110,52,48,51,49,2
8.5,-101,8.5,-119,8,-110,8,-110,8,-113,8,-107,8,-108,8,-102,8,-110,8,-110,8,-110,8,-110,8,-110,8,-110,52,48,14,86,0
9.5,-110,9.5,-110,9,-105,9,-115,9,102,9,-122,9,103,9,-113,9,-105,9,-115,9,-107,9,-113,9,-105,9,-115,64,36,47,53,1
9.5,-109,9.5,-101,10,-115,10,-105,10,-113,10,-107,10,-109,10,-101,10,-115,10,-105,10,-112,10,-108,10,-110,10,-110,74,26,79,21,0
12.5,-110,12.5,-110,11.5,-105,11.5,-105,12,100,12,-120,11.5,-105,11.5,-105,12,-105,12,-115,11.5,100,11.5,-120,11.5,-110,11.5,-110,69,31,65,35,0
9,-105,9,-115,9,105,9,-116,9,100,9,-120,9,105,9,-116,9,-105,9,-115,9,100,9,-120,9,-105,9,-115,60,40,54,46,1
8,-110,8,-110,8,-120,8,100,8,-111,8,-109,8,-105,8,-105,8,-110,8,-110,8,-120,8,100,8,-120,8,100,69,31,46,54,1
9,-110,9,-110,9.5,-120,9.5,100,10,-105,10,-115,10,101,10,-111,10,-110,10,-110,10,-110,10,-110,10,-105,10,-115,71,29,70,30,1
10.5,-110,10.5,-110,10,-115,10,-105,10,-116,10,-104,10,-111,10,101,10.5,-105,10.5,-115,10,-110,10,-110,10,-115,10,-105,71,29,75,25,0
8.5,-110,8.5,-110,7.5,-120,7.5,100,7.5,-125,7.5,105,8,103,8,-114,7.5,-115,7.5,-105,7.5,-116,7.5,-104,7.5,-120,7.5,100,44,56,38,62,0
9,-110,9,-110,9,100,9,-120,9,103,9,-123,9,104,9,-115,9,100,9,-120,9,102,9,-122,9,100,9,-120,57,43,35,65,1
10,-110,10,-110,9.5,-105,9.5,-115,9.5,-107,9.5,-113,9.5,103,9.5,-114,9.5,-115,9.5,-105,9.5,-102,9.5,-119,9.5,-105,9.5,-115,78,22,75,25,1
9.5,-110,9.5,-110,9,-110,9,-110,9,-107,9,-113,9,-101,9,-109,9,-115,9,-105,9,-101,9,-119,9,-110,9,-110,59,41,41,59,1
9.5,-110,9.5,-110,10,-105,10,-115,10,-104,10,-116,10,101,10,-112,10,-105,10,-115,9.5,-120,9.5,100,10,-105,10,-115,53,47,60,40,1
9.5,-110,9.5,-110,9.5,-114,9.5,103,10,-101,10,-119,9.5,-114,9.5,103,9.5,-115,9.5,-105,9.5,-119,9.5,-101,9.5,-115,9.5,-105,63,37,58,42,0
7.5,-105,7.5,-115,7,-125,7,105,7,-117,7,-103,7,-115,7,104,7,-120,7,100,7,-125,7,105,7,-120,7,100,72,28,58,42,2
7,-110,7,-110,7,-105,7,-115,7,-101,7,-119,7,105,7,-116,7,-105,7,-115,7,-105,7,-115,7,100,7,-120,59,41,49,51,0
10,100,10,-120,10.5,-105,10.5,-115,10.5,-116,10.5,-104,10.5,-107,10.5,-103,10.5,-110,10.5,-110,10.5,-117,10.5,-102,10.5,-105,10.5,-115,70,30,81,19,1
9.5,-115,9.5,-105,9,-110,9,-110,9,-108,9,-112,9,-107,9,-103,9,-110,9,-110,9,-109,9,-111,9,-110,9,-110,46,54,57,43,0
9.5,100,9.5,-120,9,-120,9,100,9,-123,9,103,9,-115,9,104,9,-120,9,100,9,-119,9,-101,9,-120,9,100,76,24,46,54,1
11.5,-110,11.5,-110,11,-105,11,-115,11,-107,11,-113,11,101,11,-111,11,-110,11,-110,11,-105,11,-115,11,-105,11,-115,75,25,68,32,0
7.5,-110,7.5,-110,7.5,-115,7.5,-105,7.5,-107,7.5,-113,7.5,-106,7.5,-104,7.5,-110,7.5,-110,7.5,-119,7.5,-101,7.5,-115,7.5,-105,58,42,43,57,1
10,-110,10,-110,10.5,100,10.5,-120,10.5,-108,10.5,-112,10.5,-105,10.5,-105,10.5,-105,10.5,-115,10.5,-103,10.5,-117,10,-120,10,100,48,52,54,46,0
8,-110,8,-110,7.5,-115,7.5,-105,7.5,-121,7.5,101,7.5,-111,7.5,101,7.5,-120,7.5,100,8,100,8,-120,7.5,-115,7.5,-105,78,22,53,47,0
11.5,-110,11.5,-110,12,-110,12,-110,12,-109,12,-111,12,101,12,-112,12,-110,12,-110,12,-110,12,-110,12,-110,12,-110,59,41,75,25,1
8.5,-110,8.5,-110,9,-110,9,-110,9,-110,9,-110,9,104,9,-115,9,-110,9,-110,9,-115,9,-105,9,-110,9,-110,75,25,78,22,1
8,-110,8,-110,8,100,8,-120,8,100,8,-120,7.5,-106,7.5,-104,8,-105,8,-115,8,100,8,-120,7.5,-115,7.5,-105,64,36,52,48,1
10,-110,10,-110,10,-105,10,-115,10,-105,10,-115,9.5,-110,9.5,-100,10,-105,10,-115,10,-105,10,-115,10,100,10,-120,71,29,66,34,0
9,-119,9,-101,8.5,-115,8.5,-105,8.5,-113,8.5,-107,8.5,-110,8.5,-100,8.5,-115,8.5,-105,8.5,-115,8.5,-105,8.5,-115,8.5,-105,69,31,64,36,1
8.5,-110,8.5,-110,9,-130,9,110,9,-130,9,110,9.5,105,9.5,-116,9,-125,9,105,9,-126,9,106,9.5,100,9.5,-120,79,21,81,19,1
8,-115,8,-105,8.5,100,8.5,-110,8.5,-113,8.5,-107,8.5,-105,8.5,-105,8.5,-110,8.5,-110,8.5,-110,8.5,-110,8.5,-110,8.5,-110,69,31,56,44,0
9,100,9,-120,9.5,-105,9.5,-115,9.5,-113,9.5,-107,9.5,-102,9.5,-108,9.5,-110,9.5,-110,9.5,-105,9.5,-115,9.5,-115,9.5,-105,80,20,84,16,1
8.5,-120,8.5,100,9,100,9,-120,9,-101,9,-119,9,102,9,-113,9,-105,9,-115,9,100,9,-120,9,100,9,-120,64,36,60,40,0
9,-110,9,-110,9,-115,9,-105,9,-125,9,105,9,-105,9,-105,9,-115,9,-105,9,-108,9,-112,9,-115,9,-105,72,28,81,19,1
9,100,9,-120,9,-110,9,-110,9,-113,9,-107,9,-102,9,-108,9,-105,9,-115,9,-110,9,-110,9,-105,9,-115,66,34,68,32,1
8,-110,8,-110,8,-115,8,-105,8,-110,8,-110,8,-106,8,-104,8,-110,8,-110,8,-112,8,-108,8,-105,8,-115,66,34,66,34,2
9,-110,9,-110,9,-120,9,100,9,-122,9,102,9.5,105,9.5,-115,9,-120,9,100,9.5,-105,9.5,-115,9,-120,9,100,54,46,68,32,1
10.5,-110,10.5,-110,10.5,-105,10.5,-115,10.5,-110,10.5,-110,10.5,-105,10.5,-105,10.5,-110,10.5,-110,10.5,-113,10.5,-107,10,-120,10,100,56,44,66,34,0
9,-105,9,-115,10,-110,10,-110,10,-105,10,-115,10,100,10,-110,10,-115,10,-105,10,-106,10,-114,10,-110,10,-110,64,36,67,33,0
9.5,-125,9.5,105,9,105,9,-125,9,100,9,-120,8.5,-116,8.5,105,9,100,9,-120,8.5,-120,8.5,100,9,100,9,-120,61,39,34,66,0
11.5,100,11.5,-120,12,-110,12,-110,12,-105,12,-115,12,-101,12,-109,12,-115,12,-105,12,-110,12,-110,12,-105,12,-115,79,21,86,14,1
9.5,100,9.5,-120,9,-105,9,-115,9,100,9,-120,9,-102,9,-108,9,-105,9,-115,9,-103,9,-117,9,-105,9,-115,63,37,47,53,2
8.5,-110,8.5,-110,8.5,-115,8.5,-105,8.5,-117,8.5,-103,8.5,-105,8.5,-105,8.5,-120,8.5,100,8.5,-115,8.5,-105,8.5,-115,8.5,-105,66,34,76,24,0
8.5,-105,8.5,-115,9,-105,9,-115,9,-103,9,-117,9,-102,9,-108,9,-105,9,-115,9,-102,9,-118,9,-110,9,-110,59,41,65,35,2
7,100,7,-120,7,-110,7,-110,7,-112,7,-108,7,100,7,-111,7,-105,7,-115,7,-105,7,-115,7,-105,7,-115,55,45,27,73,2
9,-120,9,100,9.5,-110,9.5,-110,9.5,-115,9.5,-105,9.5,-105,9.5,-105,9.5,-115,9.5,-105,9.5,-109,9.5,-111,9.5,-105,9.5,-115,82,18,95,5,0
8.5,100,8.5,-120,8,100,8,-120,8,109,8,-129,7.5,-113,7.5,102,8,-110,8,-110,7.5,-131,7.5,109,7.5,-120,7.5,100,62,38,53,47,2
10,-115,10,-105,10.5,-120,10.5,100,10.5,-117,10.5,-103,10.5,-113,10.5,102,10.5,-120,10.5,100,10.5,-120,10.5,100,10.5,-115,10.5,-105,73,27,65,35,0
9.5,-110,9.5,-110,10.5,-110,10.5,-110,10.5,-117,10.5,-103,10.5,-104,10.5,-106,10.5,-115,10.5,-105,10.5,-106,10.5,-113,10.5,-110,10.5,-110,82,18,86,14,0
9,100,9,-120,9.5,100,9.5,-120,9.5,100,9.5,-120,9.5,101,9.5,-112,9.5,-105,9.5,-115,9.5,-105,9.5,-115,9.5,-105,9.5,-115,59,41,67,33,1
10.5,-110,10.5,-110,10.5,-110,10.5,100,10.5,-115,10.5,-105,10.5,-110,10.5,-101,10.5,-120,10.5,100,10.5,-110,10.5,-110,10.5,-115,10.5,-105,82,18,80,20,0
9,100,9,-120,9.5,100,9.5,-120,9,-125,9,105,9.5,107,9.5,-118,9.5,-105,9.5,-115,9,-120,9,100,9,-120,9,100,47,53,47,53,1
9.5,-115,9.5,-105,10,-115,10,-105,10.5,105,10.5,-125,10.5,103,10.5,-113,10,-115,10,-105,10,-120,10,100,10.5,100,10.5,-120,67,33,69,31,0
9.5,-110,9.5,-110,9,-118,9,-102,9,-125,9,105,9,-105,9,-105,9,-115,9,-105,9,-118,9,-102,9,-115,9,-105,65,35,65,35,2
9.5,-110,9.5,-110,9.5,-110,9.5,-110,9.5,-117,9.5,-103,9.5,-105,9.5,-105,9.5,-120,9.5,100,9.5,-110,9.5,-110,9.5,-110,9.5,-110,75,25,73,27,0
8.5,-110,8.5,-110,9,100,9,-120,9,102,9,-122,9,107,9,-118,9,-105,9,-115,9,-102,9,-118,9,100,9,-120,54,46,58,42,1
11,-110,11,-110,10.5,-115,10.5,104,10.5,-115,10.5,-105,10.5,-115,10.5,104,11,-105,11,-115,10.5,-115,10.5,-105,10.5,-115,10.5,-105,56,44,45,55,0
7.5,-110,7.5,-110,7.5,-105,7.5,-115,7.5,100,7.5,-120,7.5,103,7.5,-113,7.5,-105,7.5,-115,7.5,-105,7.5,-115,7.5,-105,7.5,-115,50,50,42,58,0
7.5,-120,7.5,100,8,-120,8,100,8,-117,8,-103,8,-110,8,-100,8,-115,8,-105,8,-120,8,100,8,-115,8,-105,75,25,74,26,1
7.5,-110,7.5,-110,8.5,-110,8.5,-110,8.5,-102,8.5,-118,8.5,100,8.5,-110,8.5,-110,8.5,-110,8.5,-110,8.5,-110,8.5,-110,8.5,-110,69,31,58,42,0
7.5,-110,7.5,-110,7.5,-110,7.5,-110,7.5,-110,7.5,-110,7.5,-105,7.5,-105,7.5,-110,7.5,-110,7.5,-110,7.5,-110,7.5,-110,7.5,-110,49,51,31,69,1
9.5,-110,9.5,-110,10,-115,10,-105,10,-120,10,100,10,-108,10,-102,10,-115,10,-105,10,-115,10,-105,10,-110,10,-110,63,37,45,55,0
8,-120,8,100,8.5,-105,8.5,-115,8.5,-108,8.5,-112,8.5,-103,8.5,-107,8.5,-105,8.5,-115,8.5,101,8.5,-122,8.5,-105,8.5,-115,61,39,62,38,1
8.5,-110,8.5,-110,8.5,-115,8.5,-105,8.5,-110,8.5,-110,8.5,-108,8.5,-102,8.5,-110,8.5,-110,8.5,-110,8.5,-110,8.5,-115,8.5,-105,51,49,43,57,0
8.5,-110,8.5,-110,9,-105,9,-115,9,-105,9,-115,9,-102,9,-108,9,-105,9,-115,9,-101,9,-119,9,-105,9,-115,47,53,48,52,1
10,-110,10,-110,9,-115,9,-105,9,-111,9,-109,9,-109,9,-101,9,-115,9,-105,9,-120,9,100,9,-115,9,-105,61,39,45,55,0
8.5,-115,8.5,-105,8,-110,8,-110,8,-115,8,-105,8,-111,8,101,8,-110,8,-110,8,-110,8,-110,8,-115,8,-105,53,47,40,60,0
9,-110,9,-110,9,-105,9,-115,9,-107,9,-113,9,103,9,-113,9,-110,9,-110,9,-101,9,-119,9,-105,9,-115,63,37,38,62,0
11,-110,11,-110,11,-105,11,-115,10.5,-125,10.5,105,11,100,11,-111,11,100,11,-120,11,-107,11,-113,11,-105,11,-115,69,31,75,25,0
11.5,-119,11.5,-101,12.5,-120,12.5,100,12.5,-115,12.5,-105,12.5,-112,12.5,102,12.5,-120,12.5,100,12.5,-115,12.5,-105,12.5,-115,12.5,-105,62,38,79,21,0
8,-110,8,-110,7.5,-110,7.5,-110,7.5,-110,7.5,-110,7.5,-105,7.5,-105,7.5,-110,7.5,-110,7.5,-105,7.5,-115,7.5,-110,7.5,-110,57,43,49,51,1
9,-119,9,-101,9.5,105,9.5,-125,9,-118,9,-102,9.5,107,9.5,-118,9,-120,9,100,9,-123,9,102,9,-115,9,-105,71,29,47,53,0
9.5,-110,9.5,-110,10,-110,10,-110,10,-110,10,-110,10,-101,10,-109,10,-110,10,-110,10,-110,10,-110,10,-110,10,-110,58,42,88,12,1
8.5,-110,8.5,-110,9,-110,9,-110,9,-108,9,-112,9,-108,9,-102,9,-110,9,-110,9,-119,9,-101,9,-105,9,-115,75,25,77,23,0
8,-110,8,-110,8,-105,8,-115,8,-108,8,-112,8,100,8,-110,8,-105,8,-115,8,100,8,-120,8,-105,8,-115,42,58,22,78,1
9.5,-101,9.5,-119,10,-105,10,-115,10,-110,10,-110,10,-102,10,-108,10,-110,10,-110,10,-110,10,-110,10,-105,10,-115,58,42,44,56,1
9,-110,9,-110,9,-110,9,-110,9,-101,9,-119,9,-101,9,-109,9,-110,9,-110,9,-110,9,-110,9,-105,9,-115,66,34,68,32,2
8.5,-110,8.5,-110,8.5,-115,8.5,-105,8.5,-112,8.5,-108,8.5,-107,8.5,-103,8.5,-110,8.5,-110,8.5,-118,8.5,-102,8.5,-115,8.5,-105,58,42,49,51,0
9.5,-110,9.5,-110,9.5,-114,9.5,103,9.5,-119,9.5,-101,9.5,-114,9.5,103,9.5,-125,9.5,105,10,-105,10,-115,9.5,-120,9.5,100,78,22,74,26,0
7.5,-110,7.5,-110,7.5,-116,7.5,105,7.5,-120,7.5,100,7.5,-115,7.5,104,8,-105,8,-115,8,-101,8,-119,7.5,-120,7.5,100,62,38,68,32,1
8.5,100,8.5,-120,8.5,-115,8.5,-105,8.5,-120,8.5,100,8.5,-114,8.5,103,8.5,-110,8.5,-110,8.5,-125,8.5,105,8.5,-120,8.5,100,58,42,59,41,1
9,-110,9,-110,9,-130,9,110,9.5,-101,9.5,-119,9.5,104,9.5,-114,9,-135,9,115,9,-119,9,-101,9.5,100,9.5,-120,78,22,82,18,1
9.5,-110,9.5,-110,9,-115,9,-105,9,-116,9,-104,9,-104,9,-106,9,-115,9,-105,9,-119,9,-101,9,-110,9,-110,61,39,86,14,0
8.5,-105,8.5,-115,8.5,-110,8.5,-110,8.5,-113,8.5,-107,8.5,-110,8.5,100,8.5,-110,8.5,-110,8.5,-112,8.5,-108,8.5,-110,8.5,-110,75,25,82,18,1
7.5,-110,7.5,-110,7,-115,7,-105,7,-115,7,-105,7,-110,7,-101,7,-115,7,-105,7,-113,7,-107,7,-115,7,-105,63,37,63,37,1
8.5,-115,8.5,-105,9,-115,9,-105,9,-130,9,110,9.5,106,9.5,-117,9,-120,9,100,9,-120,9,100,9.5,100,9.5,-120,67,33,52,48,0
9,-110,9,-110,9,105,9,-115,9,-105,9,-115,9,105,9,-115,9,100,9,-120,9,-105,9,-115,9,100,9,-120,60,40,36,64,1
10.5,-110,10.5,-110,10.5,-105,10.5,-115,10.5,-103,10.5,-117,10,-110,10,-100,10.5,-110,10.5,-110,10.5,-110,10.5,-110,10.5,-105,10.5,-115,68,32,39,61,1
10,-110,10,-110,10.5,-110,10.5,-110,10.5,-108,10.5,-112,10.5,101,10.5,-112,10.5,-110,10.5,-110,10.5,-111,10.5,-108,10.5,-105,10.5,-115,71,29,92,8,0
10,-110,10,-110,10,103,10,-113,10,-110,10,-110,10,103,10,-113,10,-110,10,-110,10,-105,10,-115,10,-105,10,-115,73,27,51,49,1
9,-110,9,-110,8.5,-116,8.5,105,8.5,-121,8.5,101,8.5,-110,8.5,-100,8.5,-120,8.5,100,8.5,-125,8.5,105,8.5,-120,8.5,100,65,35,78,22,0
9,-110,9,-110,10,-110,10,-110,10,-104,10,-116,10,101,10,-111,10,-105,10,-115,10,-110,10,-110,10,-105,10,-115,52,48,83,17,0
8.5,-110,8.5,-110,8.5,-115,8.5,105,8.5,-120,8.5,100,8.5,-116,8.5,105,8.5,-125,8.5,105,8.5,-120,8.5,100,8.5,-120,8.5,100,56,44,52,48,0
10,-110,10,-110,9.5,-115,9.5,-105,9.5,-103,9.5,-117,9.5,-101,9.5,-110,9.5,-110,9.5,-110,9.5,-105,9.5,-115,9.5,-105,9.5,-115,67,33,68,32,1
